week_number,reward_card_nbr,sales
23,43128657,37.46
23,21463903,200.30
23,45854641,239.04
23,12674613,300.40
23,94828908,169.90
23,15835297,52.98
23,69564296,438.74
23,13801893,170.22
23,13675934,348.20
23,25396152,103.92
23,7919839,201.29
23,28988205,14.68
23,43768170,173.16
23,9404324,48.90
23,96879672,159.61
23,58721105,406.45
23,55080020,106.68
23,8560631,58.75
23,77240182,4.60
23,13924032,198.56
23,13829884,301.52
23,25028397,185.10
23,76752035,175.35
23,74207153,148.15
23,72723015,243.11
23,10852950,148.10
23,84645610,7.66
23,89565930,282.26
23,8526207,233.30
23,87003301,71.63
23,14168148,236.20
23,31905618,247.17
23,8699070,99.86
23,9479321,347.22
23,7999293,91.01
23,94982400,168.05
23,11744507,76.12
23,10266169,64.55
23,11892528,103.39
23,10280482,31.95
23,78749084,150.23
23,9326832,37.06
23,37970853,16.21
23,22673407,462.05
23,98664211,200.68
23,75234856,32.42
23,31501420,388.95
23,11791653,323.43
23,72917469,96.68
23,101983104,166.00
23,12904829,261.84
23,7836002,40.74
23,24697799,52.00
23,82288729,282.56
23,16475643,151.41
23,96773296,124.67
23,11523306,315.03
23,8917824,68.32
23,9996003,186.98
23,12009077,122.59
23,9393825,367.10
23,12445545,46.61
23,11146395,163.67
23,58758207,404.77
23,7560627,22.79
23,48379390,27.09
23,15367163,101.30
23,70195564,19.27
23,11240508,299.42
23,74128875,425.08
23,41666285,250.45
23,13415978,144.14
23,57783303,135.42
23,11126731,185.78
23,12173360,366.45
23,81077546,102.96
23,13917866,357.61
23,12108992,28.41
23,9534372,93.13
23,10124859,245.71
23,11398923,112.19
23,11475056,210.93
23,50785918,131.04
23,16365249,162.86
23,84381363,405.76
23,83591227,168.53
23,7877649,43.52
23,10480373,118.17
23,17724261,87.70
23,31997695,25.67
23,10792244,226.97
23,9702496,29.70
23,8133423,214.18
23,11109517,231.01
23,40598203,214.07
23,7855782,88.63
23,23008759,126.88
23,40061413,243.19
23,33208112,1207.02
23,29844005,112.13
23,8190288,127.03
23,25945919,193.07
23,26567338,29.55
23,95756728,34.03
23,27062280,97.26
23,16382181,86.27
23,101590340,441.76
23,62915516,69.28
23,13676156,97.74
23,13759346,117.80
23,13365505,103.06
23,8846235,248.28
23,8753185,84.60
23,10586023,43.85
23,20888219,35.60
23,48071408,114.92
23,67734100,11.56
23,80409392,319.00
23,13645876,58.33
23,13108881,54.56
23,55978482,230.79
23,14131815,24.02
23,22812894,26.25
23,16826852,160.16
23,81889790,255.69
23,79251929,100.16
23,65815877,23.78
23,33258713,26.14
23,13847146,273.02
23,11415983,159.44
23,30290233,32.10
23,12140633,83.51
23,92021291,319.18
23,78693435,73.84
23,8044200,186.49
23,51146089,64.96
23,15139672,139.57
23,15513379,199.39
23,15039702,165.62
23,54019411,80.27
23,58599396,199.18
23,75451347,131.42
23,11986392,20.22
23,33734337,175.40
23,10310680,66.68
23,13900070,266.66
23,14242323,54.92
23,12707928,482.29
23,54026282,24.07
23,17575516,87.71
23,10374425,242.47
23,27248689,84.48
23,12801770,77.93
23,62252141,347.55
23,8014265,81.35
23,77163771,27.19
23,54009701,115.08
23,11357607,283.77
23,14726587,52.18
23,13218684,99.26
23,10636095,112.27
23,11218687,40.64
23,21324772,60.64
23,101875457,300.21
23,9486576,68.68
23,82503408,6.65
23,31449475,345.38
23,9816405,38.75
23,94952700,287.79
23,57874164,358.46
23,14013388,176.84
23,14064796,16.70
23,14112086,19.42
23,9336792,93.63
23,49811242,110.39
23,12416969,176.32
23,47476347,105.89
23,45884115,83.23
23,7680550,33.73
23,14628618,107.43
23,9768118,277.15
23,56277048,195.92
23,74488466,98.09
23,32505773,73.96
23,8773980,272.67
23,34571048,104.10
23,27960464,130.47
23,14113083,345.99
23,12528350,219.33
23,9978966,8.90
23,11542922,86.14
23,12397290,33.99
23,11486310,183.47
23,14657128,62.31
23,73173339,88.34
23,72461495,358.92
23,40721735,186.01
23,10499426,181.39
23,9714907,34.86
23,40031000,87.01
23,10241752,121.86
23,76932150,378.53
23,15054876,32.88
23,14664880,20.69
23,11771996,297.03
23,11558116,27.33
23,72789994,161.39
23,23908114,56.43
23,90476352,82.14
23,60891949,131.76
23,21034733,119.97
23,64348121,126.39
23,94596773,282.04
23,14552601,314.27
23,19734769,303.08
23,12818467,52.42
23,7623611,205.65
23,53076874,31.39
23,12361013,25.17
23,13500824,96.62
23,52933293,32.39
23,74432906,55.14
23,10430875,66.65
23,10099596,63.33
23,33711387,38.09
23,11960019,84.83
23,79151581,169.97
23,13808295,182.50
23,14885874,125.87
23,16237673,337.20
23,10230887,56.45
23,87225162,2.19
23,9000281,57.99
23,40662297,348.86
23,73142203,67.91
23,36414247,111.08
23,11770277,270.55
23,45756394,136.46
23,33030832,96.30
23,68946006,274.37
23,10112332,155.56
23,93827470,1159.34
23,15142284,85.97
23,10789944,53.03
23,10603687,180.04
23,34236662,49.90
23,82597826,134.36
23,9905246,163.89
23,20633904,248.74
23,10436505,80.74
23,10914026,23.60
23,14129337,23.14
23,40069495,262.62
23,77991513,511.68
23,87247513,234.42
23,9844673,74.89
23,85568384,335.89
23,13823174,77.49
23,62393271,228.40
23,8384167,269.30
23,54092527,203.85
23,68429027,26.20
23,94538763,82.26
23,87074170,91.40
23,55881395,147.05
23,15521386,150.55
23,24820208,39.78
23,90831711,284.98
23,11199475,380.26
23,94700952,62.71
23,11871360,121.71
23,13637858,68.56
23,8480685,296.91
23,51879161,75.82
23,14606280,19.53
23,52045824,206.43
23,10564337,74.62
23,59191461,33.68
23,9400947,85.08
23,14339379,77.11
23,13536772,346.09
23,38723869,187.79
23,64329534,10.93
23,82797179,20.30
23,55751091,103.15
23,38106290,132.60
23,10743167,40.37
23,51594048,195.70
23,15630162,14.82
23,14705104,22.57
23,13443713,55.80
23,8258147,126.43
23,75756886,229.54
23,41765708,111.57
23,11664411,540.90
23,8697712,89.90
23,76119993,66.95
23,64479704,204.42
23,71947336,194.66
23,14498467,205.43
23,67539320,106.75
23,9216958,71.36
23,11137187,93.82
23,25009265,342.65
23,10589433,43.60
23,84243757,99.64
23,42047474,210.45
23,75652352,26.50
23,87264256,47.10
23,61060586,57.49
23,10438512,78.73
23,58602154,107.19
23,10684373,122.70
23,12732031,123.55
23,13380776,21.73
23,79910023,373.86
23,38300758,86.13
23,20233497,230.73
23,48495648,218.85
23,90187412,41.41
23,91931178,185.34
23,18296939,46.16
23,11282672,142.92
23,9240635,57.11
23,9227339,99.31
23,15131596,33.53
23,16073459,28.11
23,80709407,29.84
23,64396245,47.57
23,8564924,79.57
23,17665913,34.93
23,11066388,114.29
23,81096766,125.17
23,11281408,87.47
23,69108959,165.16
23,90827703,113.65
23,39716144,49.37
23,16376804,160.03
23,13596141,103.01
23,27761889,12.50
23,30287807,287.16
23,15419658,60.33
23,11972621,75.04
23,62636973,179.38
23,95062305,270.07
23,23486180,171.65
23,94562808,22.88
23,29837443,359.98
23,16010342,108.57
23,82025907,306.17
23,15253915,139.45
23,14541258,147.17
23,10086814,70.04
23,64904051,76.90
23,56028126,77.80
23,10131940,176.10
23,13716970,349.55
23,42490297,50.40
23,11355906,96.04
23,50747104,57.47
23,35882615,114.05
23,66718330,468.34
23,59238072,324.54
23,9188712,118.51
23,85055780,73.83
23,13526703,8.65
23,26706733,285.26
23,15448276,240.97
23,71708339,531.21
23,54367865,85.40
23,29662579,99.07
23,73291287,59.48
23,77956790,48.23
23,14910291,211.28
23,50083435,503.91
23,9610473,129.56
23,13150038,24.78
23,10794913,37.66
23,71303070,150.78
23,11845947,66.09
23,13268519,528.35
23,97384128,79.30
23,86407981,300.50
23,62908367,145.25
23,10973154,147.46
23,15121704,25.27
23,14381140,16.83
23,90259384,18.97
23,9345130,26.46
23,13701706,63.46
23,62085417,257.64
23,27594176,411.77
23,8852629,23.75
23,9666513,115.58
23,77357693,26.26
23,82250185,159.81
23,15011149,167.67
23,84338155,47.57
23,14983131,101.99
23,44986623,44.34
23,11803496,144.35
23,38366977,127.33
23,32806122,51.78
23,7843560,18.38
23,71678666,152.84
23,25192747,420.09
23,12931175,282.04
23,10491228,54.89
23,66992375,45.52
23,15420725,33.67
23,94450609,42.49
23,15944131,176.78
23,7547624,336.60
23,11991655,51.51
23,71317684,65.69
23,33894891,175.98
23,10171951,33.43
23,9346555,23.05
23,62136764,179.23
23,10579353,128.85
23,22569147,351.30
23,15184740,283.95
23,66004138,119.37
23,9090196,63.28
23,8107796,10.45
23,9863244,150.72
23,12206172,65.31
23,29766157,273.92
23,97706227,241.14
23,62061799,55.89
23,8575308,27.21
23,14059264,326.95
23,76251749,172.53
23,15330705,84.50
23,7623594,19.40
23,16507707,240.18
23,12298318,190.13
23,7624355,47.02
23,16261259,174.06
23,67103224,150.96
23,73057965,131.27
23,10452341,297.72
23,45540522,37.61
23,13012073,253.64
23,42132200,56.87
23,41941485,106.78
23,14664461,13.29
23,15391463,47.76
23,79314696,150.10
23,14120829,59.55
23,21271588,91.57
23,8278146,89.48
23,10879313,55.22
23,7637615,160.60
23,11124118,38.23
23,24800209,86.47
23,74627160,18.74
23,56080247,95.22
23,15022953,41.83
23,86887616,229.87
23,49417200,151.59
23,13643174,33.49
23,14427689,37.80
23,62554568,290.48
23,11026359,211.61
23,89204278,100.22
23,80791100,93.36
23,92503033,38.89
23,87343195,45.17
23,22876052,227.93
23,11636314,73.55
23,10355386,13.11
23,8567134,26.53
23,23180790,114.33
23,9323220,96.83
23,9278945,28.67
23,30929456,166.17
23,8372650,247.87
23,74760810,202.66
23,14401465,174.94
23,11064871,33.66
23,12659774,75.25
23,13378416,234.36
23,97823952,231.98
23,55273468,13.75
23,74854791,123.14
23,88021108,260.79
23,76502512,46.83
23,12843765,47.11
23,8200713,226.77
23,61106053,34.18
23,13746267,298.84
23,77312109,145.38
23,84885592,293.30
23,73613938,172.47
23,16170628,68.29
23,52249813,100.75
23,42174873,269.52
23,13401420,111.31
23,66277933,37.75
23,76758165,157.77
23,20231220,90.82
23,13249253,142.17
23,93191059,59.08
23,69432760,147.39
23,9487654,10.79
23,14467230,195.89
23,22848448,159.42
23,45996259,87.92
23,14836260,229.51
23,87730224,365.94
23,76875953,126.35
23,11323195,80.86
23,30169458,429.45
23,79113478,42.99
23,16423847,187.91
23,12775862,124.02
23,12305813,48.36
23,12331932,138.22
23,12913019,413.22
23,10904815,32.57
23,72995690,206.77
23,58966081,121.36
23,55127777,9.69
23,16318698,179.91
23,7644180,104.76
23,63737093,39.54
23,13011038,256.71
23,9788057,219.41
23,14144787,256.92
23,67566403,21.19
23,12096291,21.59
23,78918191,182.33
23,14427003,230.20
23,98710509,64.24
23,96415899,438.55
23,86827233,60.87
23,13372518,7.26
23,84695460,123.82
23,58181182,16.22
23,89833947,8.61
23,28531451,209.73
23,95273900,185.77
23,94124150,33.04
23,57408432,220.48
23,11401123,78.94
23,51229626,106.95
23,43583506,189.60
23,8126433,229.24
23,13219242,161.76
23,73600201,38.94
23,11049895,44.21
23,78179316,42.49
23,61430343,122.77
23,13515579,365.80
23,12626724,127.66
23,73377753,29.50
23,7842921,173.69
23,13127251,61.55
23,31756837,79.18
23,9818547,25.33
23,11220434,330.88
23,56754631,68.74
23,9978457,277.39
23,35481848,305.48
23,60940394,57.94
23,9486307,358.24
23,13742128,308.82
23,93504926,58.81
23,9353642,101.39
23,20006443,152.99
23,84506646,40.02
23,41246293,203.58
23,12625425,95.59
23,59089664,63.26
23,34028294,191.47
23,14929846,304.96
23,13993321,202.66
23,11378986,93.54
23,84634399,33.17
23,45446446,295.30
23,13963411,163.55
23,66123565,233.43
23,37447705,252.63
23,59246291,68.19
23,40640636,104.82
23,68959020,192.03
23,82338311,150.99
23,35629120,436.60
23,68706964,97.06
23,83682554,61.39
23,10922656,55.45
23,15679701,70.60
23,14075731,60.86
23,56404091,86.95
23,84347924,90.68
23,43311575,88.39
23,85069977,112.06
23,25306801,5.97
23,77125240,154.21
23,78965420,240.88
23,59330839,87.40
23,37674666,264.60
23,13923568,85.22
23,87592123,157.29
23,23291987,50.63
23,14247163,57.96
23,98414188,106.45
23,10145559,135.11
23,28289494,34.23
23,11962403,255.50
23,12260249,79.42
23,14205981,117.78
23,14243248,121.05
23,11328085,258.36
23,95287249,71.05
23,43311099,303.83
23,13464473,336.69
23,37116383,49.05
23,15179601,77.67
23,24757568,99.44
23,76924992,46.63
23,11401467,18.11
23,7605552,42.85
23,94913435,29.29
23,10023520,208.20
23,12637802,115.81
23,10385507,377.87
23,26182869,39.51
23,63879251,81.87
23,29540249,118.17
23,98227966,111.76
23,16702508,15.96
23,9098281,597.20
23,10585227,155.99
23,15898070,190.39
23,15991649,165.11
23,7855317,122.02
23,9284507,87.66
23,13363690,63.67
23,8405925,206.81
23,93757878,332.57
23,80718879,149.07
23,11305305,170.78
23,97328619,175.09
23,80517779,148.32
23,14756392,633.62
23,36254133,284.00
23,27454941,139.78
23,47092708,10.60
23,16459640,115.87
23,38268587,116.63
23,9659759,70.77
23,48083409,25.72
23,36770218,259.08
23,14533582,116.94
23,13341075,94.98
23,51290522,143.05
23,14468010,119.14
23,75895269,199.79
23,16019560,705.30
23,8152651,257.73
23,7552815,38.78
23,25581803,59.09
23,30029616,39.95
23,98860992,15.64
23,12527667,19.72
23,12390293,143.26
23,14458372,245.71
23,8956455,101.29
23,8348499,54.82
23,92176602,282.60
23,47622964,26.52
23,79091877,9.70
23,36279338,41.78
23,9628347,58.94
23,18953840,42.48
23,89804291,194.92
23,13113626,87.71
23,87915955,249.56
23,11028917,194.03
23,17317758,61.64
23,49483207,226.97
23,12688955,153.91
23,87613961,229.50
23,7583936,246.41
23,84837977,123.22
23,14670203,228.80
23,9513063,203.40
23,26582126,16.42
23,8129746,29.41
23,9825558,149.32
23,95442999,349.82
23,8258326,12.42
23,73173099,58.96
23,19503242,274.90
23,10338530,335.20
23,13973220,80.28
23,36277263,81.42
23,11312303,447.76
23,21671065,533.20
23,9453910,196.58
23,8872681,54.51
23,14590193,408.50
23,82083668,547.71
23,11816511,204.99
23,15384077,11.28
23,12276808,93.08
23,74388726,21.04
23,13946111,211.43
23,26920941,48.62
23,15422549,9.45
23,57969027,453.18
23,30070848,45.92
23,13777074,75.71
23,55649115,19.79
23,60750908,102.18
23,29599968,25.06
23,9606566,326.94
23,17838818,191.62
23,76863472,142.23
23,46259666,97.77
23,11488252,36.37
23,11498580,319.54
23,12883940,260.88
23,7658154,66.35
23,58865774,20.57
23,70971352,218.98
23,14044129,45.28
23,54270902,72.66
23,7604084,50.80
23,67514736,247.61
23,7915138,410.92
23,10536552,374.02
23,10274339,448.81
23,80894125,97.56
23,17433108,46.25
23,10280762,23.36
23,10839770,137.10
23,79578951,284.28
23,74294074,575.39
23,9826089,165.87
23,10631993,186.89
23,9282145,138.20
23,11931553,186.90
23,13133208,22.19
23,11493782,57.36
23,13761190,78.31
23,90874160,121.78
23,14896803,58.12
23,20412094,142.36
23,92971043,162.70
23,16102683,253.16
23,54355513,28.83
23,15420519,266.32
23,11709275,147.11
23,9256136,277.73
23,11739517,141.37
23,23347855,136.59
23,101790656,438.25
23,11814031,57.16
23,56228117,211.55
23,15435646,264.10
23,17114925,14.92
23,10270468,167.62
23,30060925,97.24
23,9662550,123.42
23,10586470,59.99
23,87001737,310.54
23,59803498,63.25
23,13901470,9.05
23,27281398,133.00
23,61346698,319.55
23,8700646,151.35
23,40632050,96.46
23,11861028,56.42
23,7587917,77.82
23,73622081,35.27
23,81258180,98.60
23,14733308,219.52
23,11531888,188.95
23,7815998,85.93
23,24768376,31.03
23,13214144,46.74
23,13619225,105.41
23,13671873,124.47
23,9756532,235.40
23,79898481,130.95
23,88904439,130.44
23,14796493,114.48
23,12067832,34.39
23,68050000,33.75
23,11195284,208.00
23,14031188,62.11
23,10889877,36.27
23,18418543,15.09
23,15111949,215.52
23,10663766,130.56
23,43639769,106.47
23,12024125,117.48
23,14010358,162.04
23,30363629,167.72
23,13082627,530.16
23,33695494,310.00
23,82097199,73.39
23,58942520,123.29
23,9793002,268.52
23,60484638,114.91
23,83198907,44.75
23,10839360,150.71
23,71562241,20.81
23,80744831,67.30
23,34345709,142.11
23,15910198,122.63
23,89517592,219.65
23,19088961,146.15
23,97029547,105.32
23,10144065,154.63
23,12767728,118.77
23,12031849,82.67
23,31930648,131.31
23,12117370,78.87
23,35247404,480.64
23,12188155,350.71
23,12529063,86.77
23,8696359,88.54
23,11336489,64.85
23,10243521,4.73
23,11597940,121.63
23,59085128,13.93
23,53564215,107.50
23,8830411,342.53
23,92677043,239.10
23,14212326,14.53
23,12216665,160.74
23,10199971,65.72
23,25086426,79.62
23,89391333,21.28
23,8642415,211.05
23,14941656,106.79
23,28574983,183.43
23,14356788,463.45
23,68975409,67.88
23,55321002,138.03
24,43080987,322.32
24,38723869,6.85
24,14498467,119.42
24,89565930,283.91
24,15372549,81.79
24,9345130,5.22
24,31905618,118.10
24,58966081,101.20
24,43768170,67.67
24,12331932,76.70
24,8258147,38.97
24,77357693,136.81
24,9085314,59.34
24,12996801,617.43
24,8789288,159.62
24,13637858,58.96
24,8480685,118.49
24,14742634,177.17
24,10973154,390.02
24,13829884,148.34
24,51879161,11.84
24,8621924,150.43
24,22682929,480.03
24,74207153,212.02
24,62541809,1.49
24,9188712,221.58
24,19103907,127.97
24,11013729,67.90
24,8323387,312.07
24,9046779,129.94
24,42011902,166.24
24,12559372,338.56
24,15075327,166.93
24,41514349,5.07
24,11282672,207.15
24,90827703,28.01
24,88021108,79.45
24,23180790,119.44
24,11174512,5.50
24,35629120,318.33
24,56228117,155.61
24,8490963,151.18
24,10794913,45.16
24,36990504,213.47
24,12390293,55.76
24,36279338,68.48
24,12936916,234.53
24,15400610,22.65
24,25945919,217.46
24,70823850,72.87
24,63737093,18.90
24,10704798,7.66
24,14015268,106.91
24,82227999,153.82
24,51612169,175.06
24,80934595,11.44
24,54517034,280.73
24,54372077,166.26
24,40061413,307.29
24,12096291,87.19
24,50785918,129.28
24,81077546,80.45
24,16225467,31.82
24,30146247,329.53
24,11597940,77.25
24,11415983,88.29
24,45459955,167.65
24,93827470,846.05
24,43126700,254.24
24,14129337,12.38
24,11523306,457.48
24,19503242,70.02
24,11433249,412.41
24,61547463,316.09
24,15367160,255.80
24,79328554,105.88
24,94982400,223.57
24,28499140,416.31
